decimalism,hexadecimal,kanji
132096,0x20400,𠐀
132097,0x20401,𠐁
132098,0x20402,𠐂
132099,0x20403,𠐃
132100,0x20404,𠐄
132101,0x20405,𠐅
132102,0x20406,𠐆
132103,0x20407,𠐇
132104,0x20408,𠐈
132105,0x20409,𠐉
132106,0x2040a,𠐊
132107,0x2040b,𠐋
132108,0x2040c,𠐌
132109,0x2040d,𠐍
132110,0x2040e,𠐎
132111,0x2040f,𠐏
132112,0x20410,𠐐
132113,0x20411,𠐑
132114,0x20412,𠐒
132115,0x20413,𠐓
132116,0x20414,𠐔
132117,0x20415,𠐕
132118,0x20416,𠐖
132119,0x20417,𠐗
132120,0x20418,𠐘
132121,0x20419,𠐙
132122,0x2041a,𠐚
132123,0x2041b,𠐛
132124,0x2041c,𠐜
132125,0x2041d,𠐝
132126,0x2041e,𠐞
132127,0x2041f,𠐟
132128,0x20420,𠐠
132129,0x20421,𠐡
132130,0x20422,𠐢
132131,0x20423,𠐣
132132,0x20424,𠐤
132133,0x20425,𠐥
132134,0x20426,𠐦
132135,0x20427,𠐧
132136,0x20428,𠐨
132137,0x20429,𠐩
132138,0x2042a,𠐪
132139,0x2042b,𠐫
132140,0x2042c,𠐬
132141,0x2042d,𠐭
132142,0x2042e,𠐮
132143,0x2042f,𠐯
132144,0x20430,𠐰
132145,0x20431,𠐱
132146,0x20432,𠐲
132147,0x20433,𠐳
132148,0x20434,𠐴
132149,0x20435,𠐵
132150,0x20436,𠐶
132151,0x20437,𠐷
132152,0x20438,𠐸
132153,0x20439,𠐹
132154,0x2043a,𠐺
132155,0x2043b,𠐻
132156,0x2043c,𠐼
132157,0x2043d,𠐽
132158,0x2043e,𠐾
132159,0x2043f,𠐿
132160,0x20440,𠑀
132161,0x20441,𠑁
132162,0x20442,𠑂
132163,0x20443,𠑃
132164,0x20444,𠑄
132165,0x20445,𠑅
132166,0x20446,𠑆
132167,0x20447,𠑇
132168,0x20448,𠑈
132169,0x20449,𠑉
132170,0x2044a,𠑊
132171,0x2044b,𠑋
132172,0x2044c,𠑌
132173,0x2044d,𠑍
132174,0x2044e,𠑎
132175,0x2044f,𠑏
132176,0x20450,𠑐
132177,0x20451,𠑑
132178,0x20452,𠑒
132179,0x20453,𠑓
132180,0x20454,𠑔
132181,0x20455,𠑕
132182,0x20456,𠑖
132183,0x20457,𠑗
132184,0x20458,𠑘
132185,0x20459,𠑙
132186,0x2045a,𠑚
132187,0x2045b,𠑛
132188,0x2045c,𠑜
132189,0x2045d,𠑝
132190,0x2045e,𠑞
132191,0x2045f,𠑟
132192,0x20460,𠑠
132193,0x20461,𠑡
132194,0x20462,𠑢
132195,0x20463,𠑣
132196,0x20464,𠑤
132197,0x20465,𠑥
132198,0x20466,𠑦
132199,0x20467,𠑧
132200,0x20468,𠑨
132201,0x20469,𠑩
132202,0x2046a,𠑪
132203,0x2046b,𠑫
132204,0x2046c,𠑬
132205,0x2046d,𠑭
132206,0x2046e,𠑮
132207,0x2046f,𠑯
132208,0x20470,𠑰
132209,0x20471,𠑱
132210,0x20472,𠑲
132211,0x20473,𠑳
132212,0x20474,𠑴
132213,0x20475,𠑵
132214,0x20476,𠑶
132215,0x20477,𠑷
132216,0x20478,𠑸
132217,0x20479,𠑹
132218,0x2047a,𠑺
132219,0x2047b,𠑻
132220,0x2047c,𠑼
132221,0x2047d,𠑽
132222,0x2047e,𠑾
132223,0x2047f,𠑿
132224,0x20480,𠒀
132225,0x20481,𠒁
132226,0x20482,𠒂
132227,0x20483,𠒃
132228,0x20484,𠒄
132229,0x20485,𠒅
132230,0x20486,𠒆
132231,0x20487,𠒇
132232,0x20488,𠒈
132233,0x20489,𠒉
132234,0x2048a,𠒊
132235,0x2048b,𠒋
132236,0x2048c,𠒌
132237,0x2048d,𠒍
132238,0x2048e,𠒎
132239,0x2048f,𠒏
132240,0x20490,𠒐
132241,0x20491,𠒑
132242,0x20492,𠒒
132243,0x20493,𠒓
132244,0x20494,𠒔
132245,0x20495,𠒕
132246,0x20496,𠒖
132247,0x20497,𠒗
132248,0x20498,𠒘
132249,0x20499,𠒙
132250,0x2049a,𠒚
132251,0x2049b,𠒛
132252,0x2049c,𠒜
132253,0x2049d,𠒝
132254,0x2049e,𠒞
132255,0x2049f,𠒟
132256,0x204a0,𠒠
132257,0x204a1,𠒡
132258,0x204a2,𠒢
132259,0x204a3,𠒣
132260,0x204a4,𠒤
132261,0x204a5,𠒥
132262,0x204a6,𠒦
132263,0x204a7,𠒧
132264,0x204a8,𠒨
132265,0x204a9,𠒩
132266,0x204aa,𠒪
132267,0x204ab,𠒫
132268,0x204ac,𠒬
132269,0x204ad,𠒭
132270,0x204ae,𠒮
132271,0x204af,𠒯
132272,0x204b0,𠒰
132273,0x204b1,𠒱
132274,0x204b2,𠒲
132275,0x204b3,𠒳
132276,0x204b4,𠒴
132277,0x204b5,𠒵
132278,0x204b6,𠒶
132279,0x204b7,𠒷
132280,0x204b8,𠒸
132281,0x204b9,𠒹
132282,0x204ba,𠒺
132283,0x204bb,𠒻
132284,0x204bc,𠒼
132285,0x204bd,𠒽
132286,0x204be,𠒾
132287,0x204bf,𠒿
132288,0x204c0,𠓀
132289,0x204c1,𠓁
132290,0x204c2,𠓂
132291,0x204c3,𠓃
132292,0x204c4,𠓄
132293,0x204c5,𠓅
132294,0x204c6,𠓆
132295,0x204c7,𠓇
132296,0x204c8,𠓈
132297,0x204c9,𠓉
132298,0x204ca,𠓊
132299,0x204cb,𠓋
132300,0x204cc,𠓌
132301,0x204cd,𠓍
132302,0x204ce,𠓎
132303,0x204cf,𠓏
132304,0x204d0,𠓐
132305,0x204d1,𠓑
132306,0x204d2,𠓒
132307,0x204d3,𠓓
132308,0x204d4,𠓔
132309,0x204d5,𠓕
132310,0x204d6,𠓖
132311,0x204d7,𠓗
132312,0x204d8,𠓘
132313,0x204d9,𠓙
132314,0x204da,𠓚
132315,0x204db,𠓛
132316,0x204dc,𠓜
132317,0x204dd,𠓝
132318,0x204de,𠓞
132319,0x204df,𠓟
132320,0x204e0,𠓠
132321,0x204e1,𠓡
132322,0x204e2,𠓢
132323,0x204e3,𠓣
132324,0x204e4,𠓤
132325,0x204e5,𠓥
132326,0x204e6,𠓦
132327,0x204e7,𠓧
132328,0x204e8,𠓨
132329,0x204e9,𠓩
132330,0x204ea,𠓪
132331,0x204eb,𠓫
132332,0x204ec,𠓬
132333,0x204ed,𠓭
132334,0x204ee,𠓮
132335,0x204ef,𠓯
132336,0x204f0,𠓰
132337,0x204f1,𠓱
132338,0x204f2,𠓲
132339,0x204f3,𠓳
132340,0x204f4,𠓴
132341,0x204f5,𠓵
132342,0x204f6,𠓶
132343,0x204f7,𠓷
132344,0x204f8,𠓸
132345,0x204f9,𠓹
132346,0x204fa,𠓺
132347,0x204fb,𠓻
132348,0x204fc,𠓼
132349,0x204fd,𠓽
132350,0x204fe,𠓾
132351,0x204ff,𠓿
132352,0x20500,𠔀
132353,0x20501,𠔁
132354,0x20502,𠔂
132355,0x20503,𠔃
132356,0x20504,𠔄
132357,0x20505,𠔅
132358,0x20506,𠔆
132359,0x20507,𠔇
132360,0x20508,𠔈
132361,0x20509,𠔉
132362,0x2050a,𠔊
132363,0x2050b,𠔋
132364,0x2050c,𠔌
132365,0x2050d,𠔍
132366,0x2050e,𠔎
132367,0x2050f,𠔏
132368,0x20510,𠔐
132369,0x20511,𠔑
132370,0x20512,𠔒
132371,0x20513,𠔓
132372,0x20514,𠔔
132373,0x20515,𠔕
132374,0x20516,𠔖
132375,0x20517,𠔗
132376,0x20518,𠔘
132377,0x20519,𠔙
132378,0x2051a,𠔚
132379,0x2051b,𠔛
132380,0x2051c,𠔜
132381,0x2051d,𠔝
132382,0x2051e,𠔞
132383,0x2051f,𠔟
132384,0x20520,𠔠
132385,0x20521,𠔡
132386,0x20522,𠔢
132387,0x20523,𠔣
132388,0x20524,𠔤
132389,0x20525,𠔥
132390,0x20526,𠔦
132391,0x20527,𠔧
132392,0x20528,𠔨
132393,0x20529,𠔩
132394,0x2052a,𠔪
132395,0x2052b,𠔫
132396,0x2052c,𠔬
132397,0x2052d,𠔭
132398,0x2052e,𠔮
132399,0x2052f,𠔯
132400,0x20530,𠔰
132401,0x20531,𠔱
132402,0x20532,𠔲
132403,0x20533,𠔳
132404,0x20534,𠔴
132405,0x20535,𠔵
132406,0x20536,𠔶
132407,0x20537,𠔷
132408,0x20538,𠔸
132409,0x20539,𠔹
132410,0x2053a,𠔺
132411,0x2053b,𠔻
132412,0x2053c,𠔼
132413,0x2053d,𠔽
132414,0x2053e,𠔾
132415,0x2053f,𠔿
132416,0x20540,𠕀
132417,0x20541,𠕁
132418,0x20542,𠕂
132419,0x20543,𠕃
132420,0x20544,𠕄
132421,0x20545,𠕅
132422,0x20546,𠕆
132423,0x20547,𠕇
132424,0x20548,𠕈
132425,0x20549,𠕉
132426,0x2054a,𠕊
132427,0x2054b,𠕋
132428,0x2054c,𠕌
132429,0x2054d,𠕍
132430,0x2054e,𠕎
132431,0x2054f,𠕏
132432,0x20550,𠕐
132433,0x20551,𠕑
132434,0x20552,𠕒
132435,0x20553,𠕓
132436,0x20554,𠕔
132437,0x20555,𠕕
132438,0x20556,𠕖
132439,0x20557,𠕗
132440,0x20558,𠕘
132441,0x20559,𠕙
132442,0x2055a,𠕚
132443,0x2055b,𠕛
132444,0x2055c,𠕜
132445,0x2055d,𠕝
132446,0x2055e,𠕞
132447,0x2055f,𠕟
132448,0x20560,𠕠
132449,0x20561,𠕡
132450,0x20562,𠕢
132451,0x20563,𠕣
132452,0x20564,𠕤
132453,0x20565,𠕥
132454,0x20566,𠕦
132455,0x20567,𠕧
132456,0x20568,𠕨
132457,0x20569,𠕩
132458,0x2056a,𠕪
132459,0x2056b,𠕫
132460,0x2056c,𠕬
132461,0x2056d,𠕭
132462,0x2056e,𠕮
132463,0x2056f,𠕯
132464,0x20570,𠕰
132465,0x20571,𠕱
132466,0x20572,𠕲
132467,0x20573,𠕳
132468,0x20574,𠕴
132469,0x20575,𠕵
132470,0x20576,𠕶
132471,0x20577,𠕷
132472,0x20578,𠕸
132473,0x20579,𠕹
132474,0x2057a,𠕺
132475,0x2057b,𠕻
132476,0x2057c,𠕼
132477,0x2057d,𠕽
132478,0x2057e,𠕾
132479,0x2057f,𠕿
132480,0x20580,𠖀
132481,0x20581,𠖁
132482,0x20582,𠖂
132483,0x20583,𠖃
132484,0x20584,𠖄
132485,0x20585,𠖅
132486,0x20586,𠖆
132487,0x20587,𠖇
132488,0x20588,𠖈
132489,0x20589,𠖉
132490,0x2058a,𠖊
132491,0x2058b,𠖋
132492,0x2058c,𠖌
132493,0x2058d,𠖍
132494,0x2058e,𠖎
132495,0x2058f,𠖏
132496,0x20590,𠖐
132497,0x20591,𠖑
132498,0x20592,𠖒
132499,0x20593,𠖓
132500,0x20594,𠖔
132501,0x20595,𠖕
132502,0x20596,𠖖
132503,0x20597,𠖗
132504,0x20598,𠖘
132505,0x20599,𠖙
132506,0x2059a,𠖚
132507,0x2059b,𠖛
132508,0x2059c,𠖜
132509,0x2059d,𠖝
132510,0x2059e,𠖞
132511,0x2059f,𠖟
132512,0x205a0,𠖠
132513,0x205a1,𠖡
132514,0x205a2,𠖢
132515,0x205a3,𠖣
132516,0x205a4,𠖤
132517,0x205a5,𠖥
132518,0x205a6,𠖦
132519,0x205a7,𠖧
132520,0x205a8,𠖨
132521,0x205a9,𠖩
132522,0x205aa,𠖪
132523,0x205ab,𠖫
132524,0x205ac,𠖬
132525,0x205ad,𠖭
132526,0x205ae,𠖮
132527,0x205af,𠖯
132528,0x205b0,𠖰
132529,0x205b1,𠖱
132530,0x205b2,𠖲
132531,0x205b3,𠖳
132532,0x205b4,𠖴
132533,0x205b5,𠖵
132534,0x205b6,𠖶
132535,0x205b7,𠖷
132536,0x205b8,𠖸
132537,0x205b9,𠖹
132538,0x205ba,𠖺
132539,0x205bb,𠖻
132540,0x205bc,𠖼
132541,0x205bd,𠖽
132542,0x205be,𠖾
132543,0x205bf,𠖿
132544,0x205c0,𠗀
132545,0x205c1,𠗁
132546,0x205c2,𠗂
132547,0x205c3,𠗃
132548,0x205c4,𠗄
132549,0x205c5,𠗅
132550,0x205c6,𠗆
132551,0x205c7,𠗇
132552,0x205c8,𠗈
132553,0x205c9,𠗉
132554,0x205ca,𠗊
132555,0x205cb,𠗋
132556,0x205cc,𠗌
132557,0x205cd,𠗍
132558,0x205ce,𠗎
132559,0x205cf,𠗏
132560,0x205d0,𠗐
132561,0x205d1,𠗑
132562,0x205d2,𠗒
132563,0x205d3,𠗓
132564,0x205d4,𠗔
132565,0x205d5,𠗕
132566,0x205d6,𠗖
132567,0x205d7,𠗗
132568,0x205d8,𠗘
132569,0x205d9,𠗙
132570,0x205da,𠗚
132571,0x205db,𠗛
132572,0x205dc,𠗜
132573,0x205dd,𠗝
132574,0x205de,𠗞
132575,0x205df,𠗟
132576,0x205e0,𠗠
132577,0x205e1,𠗡
132578,0x205e2,𠗢
132579,0x205e3,𠗣
132580,0x205e4,𠗤
132581,0x205e5,𠗥
132582,0x205e6,𠗦
132583,0x205e7,𠗧
132584,0x205e8,𠗨
132585,0x205e9,𠗩
132586,0x205ea,𠗪
132587,0x205eb,𠗫
132588,0x205ec,𠗬
132589,0x205ed,𠗭
132590,0x205ee,𠗮
132591,0x205ef,𠗯
132592,0x205f0,𠗰
132593,0x205f1,𠗱
132594,0x205f2,𠗲
132595,0x205f3,𠗳
132596,0x205f4,𠗴
132597,0x205f5,𠗵
132598,0x205f6,𠗶
132599,0x205f7,𠗷
132600,0x205f8,𠗸
132601,0x205f9,𠗹
132602,0x205fa,𠗺
132603,0x205fb,𠗻
132604,0x205fc,𠗼
132605,0x205fd,𠗽
132606,0x205fe,𠗾
132607,0x205ff,𠗿
132608,0x20600,𠘀
132609,0x20601,𠘁
132610,0x20602,𠘂
132611,0x20603,𠘃
132612,0x20604,𠘄
132613,0x20605,𠘅
132614,0x20606,𠘆
132615,0x20607,𠘇
132616,0x20608,𠘈
132617,0x20609,𠘉
132618,0x2060a,𠘊
132619,0x2060b,𠘋
132620,0x2060c,𠘌
132621,0x2060d,𠘍
132622,0x2060e,𠘎
132623,0x2060f,𠘏
132624,0x20610,𠘐
132625,0x20611,𠘑
132626,0x20612,𠘒
132627,0x20613,𠘓
132628,0x20614,𠘔
132629,0x20615,𠘕
132630,0x20616,𠘖
132631,0x20617,𠘗
132632,0x20618,𠘘
132633,0x20619,𠘙
132634,0x2061a,𠘚
132635,0x2061b,𠘛
132636,0x2061c,𠘜
132637,0x2061d,𠘝
132638,0x2061e,𠘞
132639,0x2061f,𠘟
132640,0x20620,𠘠
132641,0x20621,𠘡
132642,0x20622,𠘢
132643,0x20623,𠘣
132644,0x20624,𠘤
132645,0x20625,𠘥
132646,0x20626,𠘦
132647,0x20627,𠘧
132648,0x20628,𠘨
132649,0x20629,𠘩
132650,0x2062a,𠘪
132651,0x2062b,𠘫
132652,0x2062c,𠘬
132653,0x2062d,𠘭
132654,0x2062e,𠘮
132655,0x2062f,𠘯
132656,0x20630,𠘰
132657,0x20631,𠘱
132658,0x20632,𠘲
132659,0x20633,𠘳
132660,0x20634,𠘴
132661,0x20635,𠘵
132662,0x20636,𠘶
132663,0x20637,𠘷
132664,0x20638,𠘸
132665,0x20639,𠘹
132666,0x2063a,𠘺
132667,0x2063b,𠘻
132668,0x2063c,𠘼
132669,0x2063d,𠘽
132670,0x2063e,𠘾
132671,0x2063f,𠘿
132672,0x20640,𠙀
132673,0x20641,𠙁
132674,0x20642,𠙂
132675,0x20643,𠙃
132676,0x20644,𠙄
132677,0x20645,𠙅
132678,0x20646,𠙆
132679,0x20647,𠙇
132680,0x20648,𠙈
132681,0x20649,𠙉
132682,0x2064a,𠙊
132683,0x2064b,𠙋
132684,0x2064c,𠙌
132685,0x2064d,𠙍
132686,0x2064e,𠙎
132687,0x2064f,𠙏
132688,0x20650,𠙐
132689,0x20651,𠙑
132690,0x20652,𠙒
132691,0x20653,𠙓
132692,0x20654,𠙔
132693,0x20655,𠙕
132694,0x20656,𠙖
132695,0x20657,𠙗
132696,0x20658,𠙘
132697,0x20659,𠙙
132698,0x2065a,𠙚
132699,0x2065b,𠙛
132700,0x2065c,𠙜
132701,0x2065d,𠙝
132702,0x2065e,𠙞
132703,0x2065f,𠙟
132704,0x20660,𠙠
132705,0x20661,𠙡
132706,0x20662,𠙢
132707,0x20663,𠙣
132708,0x20664,𠙤
132709,0x20665,𠙥
132710,0x20666,𠙦
132711,0x20667,𠙧
132712,0x20668,𠙨
132713,0x20669,𠙩
132714,0x2066a,𠙪
132715,0x2066b,𠙫
132716,0x2066c,𠙬
132717,0x2066d,𠙭
132718,0x2066e,𠙮
132719,0x2066f,𠙯
132720,0x20670,𠙰
132721,0x20671,𠙱
132722,0x20672,𠙲
132723,0x20673,𠙳
132724,0x20674,𠙴
132725,0x20675,𠙵
132726,0x20676,𠙶
132727,0x20677,𠙷
132728,0x20678,𠙸
132729,0x20679,𠙹
132730,0x2067a,𠙺
132731,0x2067b,𠙻
132732,0x2067c,𠙼
132733,0x2067d,𠙽
132734,0x2067e,𠙾
132735,0x2067f,𠙿
132736,0x20680,𠚀
132737,0x20681,𠚁
132738,0x20682,𠚂
132739,0x20683,𠚃
132740,0x20684,𠚄
132741,0x20685,𠚅
132742,0x20686,𠚆
132743,0x20687,𠚇
132744,0x20688,𠚈
132745,0x20689,𠚉
132746,0x2068a,𠚊
132747,0x2068b,𠚋
132748,0x2068c,𠚌
132749,0x2068d,𠚍
132750,0x2068e,𠚎
132751,0x2068f,𠚏
132752,0x20690,𠚐
132753,0x20691,𠚑
132754,0x20692,𠚒
132755,0x20693,𠚓
132756,0x20694,𠚔
132757,0x20695,𠚕
132758,0x20696,𠚖
132759,0x20697,𠚗
132760,0x20698,𠚘
132761,0x20699,𠚙
132762,0x2069a,𠚚
132763,0x2069b,𠚛
132764,0x2069c,𠚜
132765,0x2069d,𠚝
132766,0x2069e,𠚞
132767,0x2069f,𠚟
132768,0x206a0,𠚠
132769,0x206a1,𠚡
132770,0x206a2,𠚢
132771,0x206a3,𠚣
132772,0x206a4,𠚤
132773,0x206a5,𠚥
132774,0x206a6,𠚦
132775,0x206a7,𠚧
132776,0x206a8,𠚨
132777,0x206a9,𠚩
132778,0x206aa,𠚪
132779,0x206ab,𠚫
132780,0x206ac,𠚬
132781,0x206ad,𠚭
132782,0x206ae,𠚮
132783,0x206af,𠚯
132784,0x206b0,𠚰
132785,0x206b1,𠚱
132786,0x206b2,𠚲
132787,0x206b3,𠚳
132788,0x206b4,𠚴
132789,0x206b5,𠚵
132790,0x206b6,𠚶
132791,0x206b7,𠚷
132792,0x206b8,𠚸
132793,0x206b9,𠚹
132794,0x206ba,𠚺
132795,0x206bb,𠚻
132796,0x206bc,𠚼
132797,0x206bd,𠚽
132798,0x206be,𠚾
132799,0x206bf,𠚿
132800,0x206c0,𠛀
132801,0x206c1,𠛁
132802,0x206c2,𠛂
132803,0x206c3,𠛃
132804,0x206c4,𠛄
132805,0x206c5,𠛅
132806,0x206c6,𠛆
132807,0x206c7,𠛇
132808,0x206c8,𠛈
132809,0x206c9,𠛉
132810,0x206ca,𠛊
132811,0x206cb,𠛋
132812,0x206cc,𠛌
132813,0x206cd,𠛍
132814,0x206ce,𠛎
132815,0x206cf,𠛏
132816,0x206d0,𠛐
132817,0x206d1,𠛑
132818,0x206d2,𠛒
132819,0x206d3,𠛓
132820,0x206d4,𠛔
132821,0x206d5,𠛕
132822,0x206d6,𠛖
132823,0x206d7,𠛗
132824,0x206d8,𠛘
132825,0x206d9,𠛙
132826,0x206da,𠛚
132827,0x206db,𠛛
132828,0x206dc,𠛜
132829,0x206dd,𠛝
132830,0x206de,𠛞
132831,0x206df,𠛟
132832,0x206e0,𠛠
132833,0x206e1,𠛡
132834,0x206e2,𠛢
132835,0x206e3,𠛣
132836,0x206e4,𠛤
132837,0x206e5,𠛥
132838,0x206e6,𠛦
132839,0x206e7,𠛧
132840,0x206e8,𠛨
132841,0x206e9,𠛩
132842,0x206ea,𠛪
132843,0x206eb,𠛫
132844,0x206ec,𠛬
132845,0x206ed,𠛭
132846,0x206ee,𠛮
132847,0x206ef,𠛯
132848,0x206f0,𠛰
132849,0x206f1,𠛱
132850,0x206f2,𠛲
132851,0x206f3,𠛳
132852,0x206f4,𠛴
132853,0x206f5,𠛵
132854,0x206f6,𠛶
132855,0x206f7,𠛷
132856,0x206f8,𠛸
132857,0x206f9,𠛹
132858,0x206fa,𠛺
132859,0x206fb,𠛻
132860,0x206fc,𠛼
132861,0x206fd,𠛽
132862,0x206fe,𠛾
132863,0x206ff,𠛿
132864,0x20700,𠜀
132865,0x20701,𠜁
132866,0x20702,𠜂
132867,0x20703,𠜃
132868,0x20704,𠜄
132869,0x20705,𠜅
132870,0x20706,𠜆
132871,0x20707,𠜇
132872,0x20708,𠜈
132873,0x20709,𠜉
132874,0x2070a,𠜊
132875,0x2070b,𠜋
132876,0x2070c,𠜌
132877,0x2070d,𠜍
132878,0x2070e,𠜎
132879,0x2070f,𠜏
132880,0x20710,𠜐
132881,0x20711,𠜑
132882,0x20712,𠜒
132883,0x20713,𠜓
132884,0x20714,𠜔
132885,0x20715,𠜕
132886,0x20716,𠜖
132887,0x20717,𠜗
132888,0x20718,𠜘
132889,0x20719,𠜙
132890,0x2071a,𠜚
132891,0x2071b,𠜛
132892,0x2071c,𠜜
132893,0x2071d,𠜝
132894,0x2071e,𠜞
132895,0x2071f,𠜟
132896,0x20720,𠜠
132897,0x20721,𠜡
132898,0x20722,𠜢
132899,0x20723,𠜣
132900,0x20724,𠜤
132901,0x20725,𠜥
132902,0x20726,𠜦
132903,0x20727,𠜧
132904,0x20728,𠜨
132905,0x20729,𠜩
132906,0x2072a,𠜪
132907,0x2072b,𠜫
132908,0x2072c,𠜬
132909,0x2072d,𠜭
132910,0x2072e,𠜮
132911,0x2072f,𠜯
132912,0x20730,𠜰
132913,0x20731,𠜱
132914,0x20732,𠜲
132915,0x20733,𠜳
132916,0x20734,𠜴
132917,0x20735,𠜵
132918,0x20736,𠜶
132919,0x20737,𠜷
132920,0x20738,𠜸
132921,0x20739,𠜹
132922,0x2073a,𠜺
132923,0x2073b,𠜻
132924,0x2073c,𠜼
132925,0x2073d,𠜽
132926,0x2073e,𠜾
132927,0x2073f,𠜿
132928,0x20740,𠝀
132929,0x20741,𠝁
132930,0x20742,𠝂
132931,0x20743,𠝃
132932,0x20744,𠝄
132933,0x20745,𠝅
132934,0x20746,𠝆
132935,0x20747,𠝇
132936,0x20748,𠝈
132937,0x20749,𠝉
132938,0x2074a,𠝊
132939,0x2074b,𠝋
132940,0x2074c,𠝌
132941,0x2074d,𠝍
132942,0x2074e,𠝎
132943,0x2074f,𠝏
132944,0x20750,𠝐
132945,0x20751,𠝑
132946,0x20752,𠝒
132947,0x20753,𠝓
132948,0x20754,𠝔
132949,0x20755,𠝕
132950,0x20756,𠝖
132951,0x20757,𠝗
132952,0x20758,𠝘
132953,0x20759,𠝙
132954,0x2075a,𠝚
132955,0x2075b,𠝛
132956,0x2075c,𠝜
132957,0x2075d,𠝝
132958,0x2075e,𠝞
132959,0x2075f,𠝟
132960,0x20760,𠝠
132961,0x20761,𠝡
132962,0x20762,𠝢
132963,0x20763,𠝣
132964,0x20764,𠝤
132965,0x20765,𠝥
132966,0x20766,𠝦
132967,0x20767,𠝧
132968,0x20768,𠝨
132969,0x20769,𠝩
132970,0x2076a,𠝪
132971,0x2076b,𠝫
132972,0x2076c,𠝬
132973,0x2076d,𠝭
132974,0x2076e,𠝮
132975,0x2076f,𠝯
132976,0x20770,𠝰
132977,0x20771,𠝱
132978,0x20772,𠝲
132979,0x20773,𠝳
132980,0x20774,𠝴
132981,0x20775,𠝵
132982,0x20776,𠝶
132983,0x20777,𠝷
132984,0x20778,𠝸
132985,0x20779,𠝹
132986,0x2077a,𠝺
132987,0x2077b,𠝻
132988,0x2077c,𠝼
132989,0x2077d,𠝽
132990,0x2077e,𠝾
132991,0x2077f,𠝿
132992,0x20780,𠞀
132993,0x20781,𠞁
132994,0x20782,𠞂
132995,0x20783,𠞃
132996,0x20784,𠞄
132997,0x20785,𠞅
132998,0x20786,𠞆
132999,0x20787,𠞇
133000,0x20788,𠞈
133001,0x20789,𠞉
133002,0x2078a,𠞊
133003,0x2078b,𠞋
133004,0x2078c,𠞌
133005,0x2078d,𠞍
133006,0x2078e,𠞎
133007,0x2078f,𠞏
133008,0x20790,𠞐
133009,0x20791,𠞑
133010,0x20792,𠞒
133011,0x20793,𠞓
133012,0x20794,𠞔
133013,0x20795,𠞕
133014,0x20796,𠞖
133015,0x20797,𠞗
133016,0x20798,𠞘
133017,0x20799,𠞙
133018,0x2079a,𠞚
133019,0x2079b,𠞛
133020,0x2079c,𠞜
133021,0x2079d,𠞝
133022,0x2079e,𠞞
133023,0x2079f,𠞟
133024,0x207a0,𠞠
133025,0x207a1,𠞡
133026,0x207a2,𠞢
133027,0x207a3,𠞣
133028,0x207a4,𠞤
133029,0x207a5,𠞥
133030,0x207a6,𠞦
133031,0x207a7,𠞧
133032,0x207a8,𠞨
133033,0x207a9,𠞩
133034,0x207aa,𠞪
133035,0x207ab,𠞫
133036,0x207ac,𠞬
133037,0x207ad,𠞭
133038,0x207ae,𠞮
133039,0x207af,𠞯
133040,0x207b0,𠞰
133041,0x207b1,𠞱
133042,0x207b2,𠞲
133043,0x207b3,𠞳
133044,0x207b4,𠞴
133045,0x207b5,𠞵
133046,0x207b6,𠞶
133047,0x207b7,𠞷
133048,0x207b8,𠞸
133049,0x207b9,𠞹
133050,0x207ba,𠞺
133051,0x207bb,𠞻
133052,0x207bc,𠞼
133053,0x207bd,𠞽
133054,0x207be,𠞾
133055,0x207bf,𠞿
133056,0x207c0,𠟀
133057,0x207c1,𠟁
133058,0x207c2,𠟂
133059,0x207c3,𠟃
133060,0x207c4,𠟄
133061,0x207c5,𠟅
133062,0x207c6,𠟆
133063,0x207c7,𠟇
133064,0x207c8,𠟈
133065,0x207c9,𠟉
133066,0x207ca,𠟊
133067,0x207cb,𠟋
133068,0x207cc,𠟌
133069,0x207cd,𠟍
133070,0x207ce,𠟎
133071,0x207cf,𠟏
133072,0x207d0,𠟐
133073,0x207d1,𠟑
133074,0x207d2,𠟒
133075,0x207d3,𠟓
133076,0x207d4,𠟔
133077,0x207d5,𠟕
133078,0x207d6,𠟖
133079,0x207d7,𠟗
133080,0x207d8,𠟘
133081,0x207d9,𠟙
133082,0x207da,𠟚
133083,0x207db,𠟛
133084,0x207dc,𠟜
133085,0x207dd,𠟝
133086,0x207de,𠟞
133087,0x207df,𠟟
133088,0x207e0,𠟠
133089,0x207e1,𠟡
133090,0x207e2,𠟢
133091,0x207e3,𠟣
133092,0x207e4,𠟤
133093,0x207e5,𠟥
133094,0x207e6,𠟦
133095,0x207e7,𠟧
133096,0x207e8,𠟨
133097,0x207e9,𠟩
133098,0x207ea,𠟪
133099,0x207eb,𠟫
133100,0x207ec,𠟬
133101,0x207ed,𠟭
133102,0x207ee,𠟮
133103,0x207ef,𠟯
133104,0x207f0,𠟰
133105,0x207f1,𠟱
133106,0x207f2,𠟲
133107,0x207f3,𠟳
133108,0x207f4,𠟴
133109,0x207f5,𠟵
133110,0x207f6,𠟶
133111,0x207f7,𠟷
133112,0x207f8,𠟸
133113,0x207f9,𠟹
133114,0x207fa,𠟺
133115,0x207fb,𠟻
133116,0x207fc,𠟼
133117,0x207fd,𠟽
133118,0x207fe,𠟾
133119,0x207ff,𠟿
133120,0x20800,𠠀
133121,0x20801,𠠁
133122,0x20802,𠠂
133123,0x20803,𠠃
133124,0x20804,𠠄
